code,name,kana,market,industry,kana
5480,日本冶金工業,ニホンヤキンコウギョウ,東証プライム,鉄鋼,ニホンヤキンコウギョウ
5482,愛知製鋼,アイチセイコウ,東証プライム,鉄鋼,アイチセイコウ
5535,ミガロホールディングス,ミガロホールディングス,東証プライム,不動産業,ミガロホールディングス
5541,大平洋金属,タイヘイヨウキンゾク,東証プライム,鉄鋼,タイヘイヨウキンゾク
5563,新日本電工,シンニホンデンコウ,東証プライム,鉄鋼,シンニホンデンコウ
5602,栗本鐵工所,クリモトテッコウショ,東証プライム,鉄鋼,クリモトテッコウショ
5631,日本製鋼所,ニホンセイコウショ,東証プライム,機械,ニホンセイコウショ
5632,三菱製鋼,ミツビシセイコウ,東証プライム,鉄鋼,ミツビシセイコウ
5659,日本精線,ニッポンセイセン,東証プライム,鉄鋼,ニッポンセイセン
5702,大紀アルミニウム工業所,ダイキアルミニウムコウギョウショ,東証プライム,非鉄金属,ダイキアルミニウムコウギョウショ
5703,日本軽金属ホールディングス,ニッポンケイキンゾクホールディングス,東証プライム,非鉄金属,ニッポンケイキンゾクホールディングス
5706,三井金属,ミツイキンゾク,東証プライム,非鉄金属,ミツイキンゾク
5707,東邦亜鉛,トウホウアエン,東証プライム,非鉄金属,トウホウアエン
5711,三菱マテリアル,ミツビシマテリアル,東証プライム,非鉄金属,ミツビシマテリアル
5713,住友金属鉱山,スミトモキンゾクコウザン,東証プライム,非鉄金属,スミトモキンゾクコウザン
5714,ＤＯＷＡホールディングス,ＤＯＷＡホールディングス,東証プライム,非鉄金属,ＤＯＷＡホールディングス
5715,古河機械金属,フルカワキカイキンゾク,東証プライム,非鉄金属,フルカワキカイキンゾク
5726,大阪チタニウムテクノロジーズ,オオサカチタニウムテクノロジーズ,東証プライム,非鉄金属,オオサカチタニウムテクノロジーズ
5727,東邦チタニウム,トウホウチタニウム,東証プライム,非鉄金属,トウホウチタニウム
5741,ＵＡＣＪ,ＵＡＣＪ,東証プライム,非鉄金属,ＵＡＣＪ
5757,ＣＫサンエツ,ＣＫサンエツ,東証プライム,非鉄金属,ＣＫサンエツ
5801,古河電気工業,フルカワデンキコウギョウ,東証プライム,非鉄金属,フルカワデンキコウギョウ
5802,住友電気工業,スミトモデンキコウギョウ,東証プライム,非鉄金属,スミトモデンキコウギョウ
5803,フジクラ,フジクラ,東証プライム,非鉄金属,フジクラ
5805,ＳＷＣＣ,ＳＷＣＣ,東証プライム,非鉄金属,ＳＷＣＣ
5821,平河ヒューテック,ヒラカワヒューテック,東証プライム,非鉄金属,ヒラカワヒューテック
5830,いよぎんホールディングス,イヨギンホールディングス,東証プライム,銀行業,イヨギンホールディングス
5831,しずおかフィナンシャルグループ,シズオカフィナンシャルグループ,東証プライム,銀行業,シズオカフィナンシャルグループ
5832,ちゅうぎんフィナンシャルグループ,チュウギンフィナンシャルグループ,東証プライム,銀行業,チュウギンフィナンシャルグループ
5838,楽天銀行,ラクテンギンコウ,東証プライム,銀行業,ラクテンギンコウ
5844,京都フィナンシャルグループ,キョウトフィナンシャルグループ,東証プライム,銀行業,キョウトフィナンシャルグループ
5851,リョービ,リョービ,東証プライム,非鉄金属,リョービ
5852,アーレスティ,アーレスティ,東証プライム,非鉄金属,アーレスティ
5857,ＡＲＥホールディングス,ＡＲＥホールディングス,東証プライム,非鉄金属,ＡＲＥホールディングス
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,東証プライム,小売業,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ
5901,東洋製罐グループホールディングス,トウヨウセイカングループホールディングス,東証プライム,金属製品,トウヨウセイカングループホールディングス
5902,ホッカンホールディングス,ホッカンホールディングス,東証プライム,金属製品,ホッカンホールディングス
5911,横河ブリッジホールディングス,ヨコガワブリッジホールディングス,東証プライム,金属製品,ヨコガワブリッジホールディングス
5929,三和ホールディングス,サンワホールディングス,東証プライム,金属製品,サンワホールディングス
5930,文化シヤッター,ブンカシヤッター,東証プライム,金属製品,ブンカシヤッター
5932,三協立山,サンキョウタテヤマ,東証プライム,金属製品,サンキョウタテヤマ
5933,アルインコ,アルインコ,東証プライム,金属製品,アルインコ
5938,ＬＩＸＩＬ,ＬＩＸＩＬ,東証プライム,金属製品,ＬＩＸＩＬ
5943,ノーリツ,ノーリツ,東証プライム,金属製品,ノーリツ
5946,長府製作所,チョウフセイサクショ,東証プライム,金属製品,チョウフセイサクショ
5947,リンナイ,リンナイ,東証プライム,金属製品,リンナイ
5949,ユニプレス,ユニプレス,東証プライム,輸送用機器,ユニプレス
5957,日東精工,ニットウセイコウ,東証プライム,金属製品,ニットウセイコウ
5959,岡部,オカベ,東証プライム,金属製品,オカベ
5970,ジーテクト,ジーテクト,東証プライム,金属製品,ジーテクト
5975,東プレ,トウプレ,東証プライム,金属製品,トウプレ
5976,高周波熱錬,コウシュウハネツレン,東証プライム,金属製品,コウシュウハネツレン
5981,東京製綱,トウキョウセイコウ,東証プライム,金属製品,トウキョウセイコウ
5988,パイオラックス,パイオラックス,東証プライム,金属製品,パイオラックス
5989,エイチワン,エイチワン,東証プライム,金属製品,エイチワン
5991,日本発條,ニホンハツジョウ,東証プライム,金属製品,ニホンハツジョウ
6005,三浦工業,ミウラコウギョウ,東証プライム,機械,ミウラコウギョウ
6013,タクマ,タクマ,東証プライム,機械,タクマ
6027,弁護士ドットコム,ベンゴシドットコム,東証プライム,サービス業,ベンゴシドットコム
6035,アイ・アールジャパンホールディングス,アイ・アールジャパンホールディングス,東証プライム,サービス業,アイ・アールジャパンホールディングス
6036,ＫｅｅＰｅｒ技研,ＫｅｅＰｅｒギケン,東証プライム,サービス業,ＫｅｅＰｅｒギケン
6047,Ｇｕｎｏｓｙ,Ｇｕｎｏｓｙ,東証プライム,サービス業,Ｇｕｎｏｓｙ
6050,イー・ガーディアン,イー・ガーディアン,東証プライム,サービス業,イー・ガーディアン
6055,ジャパンマテリアル,ジャパンマテリアル,東証プライム,サービス業,ジャパンマテリアル
6058,ベクトル,ベクトル,東証プライム,サービス業,ベクトル
6062,チャーム・ケア・コーポレーション,チャーム・ケア・コーポレーション,東証プライム,サービス業,チャーム・ケア・コーポレーション
6070,キャリアリンク,キャリアリンク,東証プライム,サービス業,キャリアリンク
6071,ＩＢＪ,ＩＢＪ,東証プライム,サービス業,ＩＢＪ
6073,アサンテ,アサンテ,東証プライム,サービス業,アサンテ
6078,バリューＨＲ,バリューＨＲ,東証プライム,サービス業,バリューＨＲ
6080,Ｍ＆Ａキャピタルパートナーズ,Ｍ＆Ａキャピタルパートナーズ,東証プライム,サービス業,Ｍ＆Ａキャピタルパートナーズ
6088,シグマクシス・ホールディングス,シグマクシス・ホールディングス,東証プライム,サービス業,シグマクシス・ホールディングス
6089,ウィルグループ,ウィルグループ,東証プライム,サービス業,ウィルグループ
6098,リクルートホールディングス,リクルートホールディングス,東証プライム,サービス業,リクルートホールディングス
6099,エラン,エラン,東証プライム,サービス業,エラン
6101,ツガミ,ツガミ,東証プライム,機械,ツガミ
6103,オークマ,オークマ,東証プライム,機械,オークマ
6104,芝浦機械,シバウラキカイ,東証プライム,機械,シバウラキカイ
6113,アマダ,アマダ,東証プライム,機械,アマダ
6118,アイダエンジニアリング,アイダエンジニアリング,東証プライム,機械,アイダエンジニアリング
6134,ＦＵＪＩ,ＦＵＪＩ,東証プライム,機械,ＦＵＪＩ
6135,牧野フライス製作所,マキノフライスセイサクショ,東証プライム,機械,マキノフライスセイサクショ
6136,オーエスジー,オーエスジー,東証プライム,機械,オーエスジー
6140,旭ダイヤモンド工業,アサヒダイヤモンドコウギョウ,東証プライム,機械,アサヒダイヤモンドコウギョウ
6141,ＤＭＧ森精機,ＤＭＧモリセイキ,東証プライム,機械,ＤＭＧモリセイキ
6143,ソディック,ソディック,東証プライム,機械,ソディック
6146,ディスコ,ディスコ,東証プライム,機械,ディスコ
6151,日東工器,ニットウコウキ,東証プライム,機械,ニットウコウキ
